iteration,applied_learning_rate,next_learning_rate,exponent,active,ema_max_kl,hold_streak,cooldown_remaining,promoted,max_approx_kl,cumulative_games,final_clip_fraction,entropy,epochs_completed,update_seconds
536,0.0002962962962962963,0.0002962962962962963,3,True,0.001376672862471328,0,64,False,0.001457839073133497,4124000,0.01684,0.25418,16,1.2868
537,0.0002962962962962963,0.0002962962962962963,3,True,0.001384414968967482,0,63,False,0.0014540939274328675,4132000,0.01397,0.25879,16,1.22779
538,0.0002962962962962963,0.0002962962962962963,3,True,0.0013730372963274412,0,62,False,0.0012706382425670731,4140000,0.01292,0.25883,16,1.20959
539,0.0002962962962962963,0.0002962962962962963,3,True,0.0013725922828124884,0,61,False,0.0013685871611779138,4148000,0.01419,0.25686,16,1.29644
540,0.0002962962962962963,0.0002962962962962963,3,True,0.0013544598890508593,0,60,False,0.0011912683451961957,4156000,0.01227,0.25821,16,1.21318
541,0.0002962962962962963,0.0002962962962962963,3,True,0.0013553078831206294,0,59,False,0.0013629398297485612,4164000,0.01388,0.25837,16,1.20934
542,0.0002962962962962963,0.0002962962962962963,3,True,0.0013638904842346638,0,58,False,0.0014411338942609748,4172000,0.01756,0.25571,16,1.20944
543,0.0002962962962962963,0.0002962962962962963,3,True,0.0013667492196750793,0,57,False,0.0013924778386388186,4180000,0.0138,0.25721,16,1.3044
544,0.0002962962962962963,0.0002962962962962963,3,True,0.0013654722119720748,0,56,False,0.0013539791426450322,4188000,0.01315,0.25623,16,1.29694
545,0.0002962962962962963,0.0002962962962962963,3,True,0.001370975983177826,0,55,False,0.0014205099240295865,4196000,0.01573,0.25735,16,1.29631
546,0.0002962962962962963,0.0002962962962962963,3,True,0.001406992870571162,0,54,False,0.0017311448571111852,4200000,0.02228,0.25647,16,0.66572
547,0.0002962962962962963,0.0002962962962962963,3,True,0.0013989919738888953,0,53,False,0.0013269839037484954,4208000,0.01387,0.25699,16,1.20662
548,0.0002962962962962963,0.0002962962962962963,3,True,0.0013992605651035172,0,52,False,0.001401677886035113,4216000,0.01517,0.25635,16,1.20745
549,0.0002962962962962963,0.0002962962962962963,3,True,0.0013915473782716147,0,51,False,0.001322128696784491,4224000,0.01412,0.25738,16,1.28819
550,0.0002962962962962963,0.0002962962962962963,3,True,0.0013831071402112252,0,50,False,0.001307144997667719,4232000,0.01464,0.25997,16,1.27975
551,0.0002962962962962963,0.0002962962962962963,3,True,0.0013883044485268144,0,49,False,0.0014350802233671167,4240000,0.01576,0.257,16,1.27651
552,0.0002962962962962963,0.0002962962962962963,3,True,0.00139895365395622,0,48,False,0.0014947965028208705,4248000,0.01597,0.25937,16,1.21214
553,0.0002962962962962963,0.0002962962962962963,3,True,0.00139565990730306,0,47,False,0.0013660161874246186,4256000,0.01312,0.25506,16,1.21045
554,0.0002962962962962963,0.0002962962962962963,3,True,0.0014274591631629413,0,46,False,0.0017136524659018728,4264000,0.02156,0.25841,16,1.29189
555,0.0002962962962962963,0.0002962962962962963,3,True,0.0014212099841279793,0,45,False,0.0013649673728133203,4272000,0.01539,0.25901,16,1.21044
556,0.0002962962962962963,0.0002962962962962963,3,True,0.0014267862369867533,0,44,False,0.0014769725127157204,4280000,0.01576,0.25793,16,1.30339
557,0.0002962962962962963,0.0002962962962962963,3,True,0.001416157741565866,0,43,False,0.0013205012827778786,4288000,0.014,0.26068,16,1.29674
558,0.0002962962962962963,0.0002962962962962963,3,True,0.0014104916543616873,0,42,False,0.0013594968695240797,4296000,0.0139,0.25899,16,1.30182
559,0.0002962962962962963,0.0002962962962962963,3,True,0.001419472271511806,0,41,False,0.0015002978258628757,4300000,0.01898,0.25901,16,0.66286
560,0.0002962962962962963,0.0002962962962962963,3,True,0.001416320021514923,0,40,False,0.0013879497715429752,4308000,0.01607,0.25838,16,1.2111
561,0.0002962962962962963,0.0002962962962962963,3,True,0.0014237331581160317,0,39,False,0.0014904513875260103,4316000,0.01566,0.25841,16,1.28342
562,0.0002962962962962963,0.0002962962962962963,3,True,0.0014278541167735191,0,38,False,0.0014649427446909054,4324000,0.01562,0.25731,16,1.28821
563,0.0002962962962962963,0.0002962962962962963,3,True,0.0014276668818941022,0,37,False,0.0014259817679793496,4332000,0.01547,0.25815,16,1.29171
564,0.0002962962962962963,0.0002962962962962963,3,True,0.001432410717035394,0,36,False,0.0014751052333070206,4340000,0.01504,0.25725,16,1.20952
565,0.0002962962962962963,0.0002962962962962963,3,True,0.0014407350095247155,0,35,False,0.0015156536419286086,4348000,0.01547,0.25872,16,1.21639
566,0.0002962962962962963,0.0002962962962962963,3,True,0.0014602729504900843,0,34,False,0.0016361144191784033,4356000,0.01901,0.25846,16,1.29403
567,0.0002962962962962963,0.0002962962962962963,3,True,0.001462271841178433,0,33,False,0.00148026185737357,4364000,0.01751,0.25849,16,1.21849
568,0.0002962962962962963,0.0002962962962962963,3,True,0.001469326150508242,0,32,False,0.001532814934476523,4372000,0.01758,0.26143,16,1.2065
569,0.0002962962962962963,0.0002962962962962963,3,True,0.0014620029265214993,0,31,False,0.0013960939106408142,4380000,0.01562,0.25525,16,1.22058
570,0.0002962962962962963,0.0002962962962962963,3,True,0.0014353745317546352,0,30,False,0.0011957189788528587,4388000,0.01163,0.25407,16,1.21257
571,0.0002962962962962963,0.0002962962962962963,3,True,0.0014390010424641855,0,29,False,0.0014716396388501371,4396000,0.01719,0.25649,16,1.29451
572,0.0002962962962962963,0.0002962962962962963,3,True,0.001439283765208973,0,28,False,0.001441828269912061,4400000,0.01704,0.25524,16,0.62016
573,0.0002962962962962963,0.0002962962962962963,3,True,0.0014386145721583575,0,27,False,0.0014325918347028205,4408000,0.01497,0.26251,16,1.27344
574,0.0002962962962962963,0.0002962962962962963,3,True,0.0014490761655095194,0,26,False,0.0015432305056699745,4416000,0.01673,0.25874,16,1.20833
575,0.0002962962962962963,0.0002962962962962963,3,True,0.0014360942410376622,0,25,False,0.0013192569207909472,4424000,0.01381,0.25766,16,1.18743
576,0.0002962962962962963,0.0002962962962962963,3,True,0.0014261486810549623,0,24,False,0.0013366386412106636,4432000,0.0132,0.2562,16,1.2101
577,0.0002962962962962963,0.0002962962962962963,3,True,0.0014208514313862554,0,23,False,0.0013731761843678927,4440000,0.01402,0.25732,16,1.29269
578,0.0002962962962962963,0.0002962962962962963,3,True,0.0014088962745965852,0,22,False,0.0013012998634895525,4448000,0.01286,0.26023,16,1.21417
579,0.0002962962962962963,0.0002962962962962963,3,True,0.001378358296069933,0,21,False,0.0011035164893300612,4456000,0.01046,0.25854,16,1.20812
580,0.0002962962962962963,0.0002962962962962963,3,True,0.0013891834787577273,0,20,False,0.0014866101229478758,4464000,0.01668,0.26006,16,1.3037
581,0.0002962962962962963,0.0002962962962962963,3,True,0.0013771346365958226,0,19,False,0.0012686950571386812,4472000,0.01272,0.25819,16,1.30523
582,0.0002962962962962963,0.0002962962962962963,3,True,0.0013653825727246245,0,18,False,0.001259613997883843,4480000,0.01152,0.25642,16,1.21105
583,0.0002962962962962963,0.0002962962962962963,3,True,0.0013537187105766145,0,17,False,0.0012487439512445248,4488000,0.012,0.25568,16,1.29285
584,0.0002962962962962963,0.0002962962962962963,3,True,0.0013598893638743473,0,16,False,0.0014154252435539425,4496000,0.01624,0.25732,16,1.21501
585,0.0002962962962962963,0.0002962962962962963,3,True,0.0014074029115373177,0,15,False,0.001835024840504051,4500000,0.02383,0.25871,16,0.61321
586,0.0002962962962962963,0.0002962962962962963,3,True,0.0014070679539234519,0,14,False,0.0014040533353986574,4508000,0.01659,0.25371,16,1.21021
587,0.0002962962962962963,0.0002962962962962963,3,True,0.0014016218521506855,0,13,False,0.0013526069361957868,4516000,0.0145,0.2573,16,1.26792
588,0.0002962962962962963,0.0002962962962962963,3,True,0.001406730672328979,0,12,False,0.001452710053933621,4524000,0.01555,0.25793,16,1.20429
589,0.0002962962962962963,0.0002962962962962963,3,True,0.0014100826862447553,0,11,False,0.0014402508114867401,4532000,0.01565,0.25597,16,1.20653
590,0.0002962962962962963,0.0002962962962962963,3,True,0.0014072426818190005,0,10,False,0.0013816826419872088,4540000,0.01447,0.2569,16,1.20719
591,0.0002962962962962963,0.0002962962962962963,3,True,0.0014128318777927508,0,9,False,0.001463134641556502,4548000,0.01621,0.25699,16,1.29097
592,0.0002962962962962963,0.0002962962962962963,3,True,0.0014102889739021937,0,8,False,0.0013874028388871796,4556000,0.01583,0.25782,16,1.19679
593,0.0002962962962962963,0.0002962962962962963,3,True,0.0014072292504220263,0,7,False,0.001379691739100519,4564000,0.016,0.25768,16,1.21109
594,0.0002962962962962963,0.0002962962962962963,3,True,0.0013906192965670852,0,6,False,0.0012411297118726141,4572000,0.01245,0.25528,16,1.30718
595,0.0002962962962962963,0.0002962962962962963,3,True,0.0013844029395946008,0,5,False,0.0013284557268422408,4580000,0.01481,0.25803,16,1.29797
596,0.0002962962962962963,0.0002962962962962963,3,True,0.001380879295967734,0,4,False,0.001349166503325933,4588000,0.01383,0.25915,16,1.2061
597,0.0002962962962962963,0.0002962962962962963,3,True,0.0013955164749624505,0,3,False,0.0015272510859148983,4596000,0.01704,0.25896,16,1.20684
598,0.0002962962962962963,0.0002962962962962963,3,True,0.0013986815909604543,0,2,False,0.0014271676349424897,4600000,0.01655,0.25711,16,0.66891
599,0.0002962962962962963,0.0002962962962962963,3,True,0.0014120734208732978,0,1,False,0.0015325998900888897,4608000,0.01664,0.26146,16,1.19158
600,0.0002962962962962963,0.0002962962962962963,3,True,0.0014221491960701403,0,0,False,0.0015128311728417239,4616000,0.01722,0.25698,16,1.20677
601,0.0002962962962962963,0.0002962962962962963,3,True,0.0014328672480648074,1,0,False,0.001529329716016809,4624000,0.01587,0.25592,16,1.21831
602,0.0002962962962962963,0.0002962962962962963,3,True,0.0014271856123027834,2,0,False,0.0013760508904445683,4632000,0.01536,0.25871,16,1.21186
603,0.0002962962962962963,0.0002962962962962963,3,True,0.001416425138814415,3,0,False,0.0013195808774190995,4640000,0.01375,0.25691,16,1.21828
604,0.0002962962962962963,0.0002962962962962963,3,True,0.0014196162755928648,4,0,False,0.0014483365065989127,4648000,0.01585,0.25924,16,1.29382
605,0.0002962962962962963,0.0002962962962962963,3,True,0.0014165528953284587,5,0,False,0.0013889824729488025,4656000,0.01443,0.25703,16,1.21573
606,0.0002962962962962963,0.0002962962962962963,3,True,0.0014211778352869544,6,0,False,0.0014628022949134164,4664000,0.0166,0.2601,16,1.2893
607,0.0002962962962962963,0.0002962962962962963,3,True,0.001430425239629986,7,0,False,0.0015136518787172704,4672000,0.01539,0.25777,16,1.2087
608,0.0002962962962962963,0.0002962962962962963,3,True,0.0014428522955779832,8,0,False,0.0015546957991099588,4680000,0.01788,0.25767,16,1.20757
609,0.0002962962962962963,0.0002962962962962963,3,True,0.001434541964236528,9,0,False,0.0013597489821634287,4688000,0.01446,0.25655,16,1.21565
610,0.0002962962962962963,0.0002962962962962963,3,True,0.001432673267944684,10,0,False,0.0014158550013180886,4696000,0.01593,0.25771,16,1.21414
611,0.0002962962962962963,0.0002962962962962963,3,True,0.0014389499540954553,11,0,False,0.0014954401294523963,4700000,0.01787,0.25927,16,0.61442
612,0.0002962962962962963,0.0002962962962962963,3,True,0.0014333083386337056,12,0,False,0.0013825337994779587,4708000,0.01558,0.25711,16,1.20691
613,0.0002962962962962963,0.0002962962962962963,3,True,0.0014329610825147762,13,0,False,0.001429835777444412,4716000,0.01681,0.25881,16,1.21144
614,0.0002962962962962963,0.0002962962962962963,3,True,0.0014445841190134981,14,0,False,0.0015491914475019956,4724000,0.01858,0.25647,16,1.28205
615,0.0002962962962962963,0.0002962962962962963,3,True,0.0014342885098544205,15,0,False,0.0013416280274227213,4732000,0.01251,0.25876,16,1.2917
616,0.0002962962962962963,0.0002962962962962963,3,True,0.0014238042213112554,16,0,False,0.0013294456244227681,4740000,0.01394,0.25845,16,1.20684
617,0.0002962962962962963,0.0002962962962962963,3,True,0.0014057938062160677,17,0,False,0.0012437000703593782,4748000,0.01199,0.25963,16,1.2168
618,0.0002962962962962963,0.0002962962962962963,3,True,0.0014175131165328591,18,0,False,0.0015229869093839824,4756000,0.01663,0.25996,16,1.28927
619,0.0002962962962962963,0.0002962962962962963,3,True,0.0014146894612149764,19,0,False,0.0013892765633540317,4764000,0.01595,0.25834,16,1.29476
620,0.0002962962962962963,0.0002962962962962963,3,True,0.0014150668340741853,20,0,False,0.0014184631898070655,4772000,0.01706,0.26043,16,1.21611
621,0.0002962962962962963,0.0002962962962962963,3,True,0.0014074985774061427,21,0,False,0.0013393842673937602,4780000,0.01403,0.25532,16,1.29604
622,0.0002962962962962963,0.0002962962962962963,3,True,0.0014010910390166431,22,0,False,0.0013434231935111486,4788000,0.01385,0.2576,16,1.2156
623,0.0002962962962962963,0.0002962962962962963,3,True,0.0014127737673069929,23,0,False,0.00151791832192014,4796000,0.01532,0.26034,16,1.30588
624,0.0002962962962962963,0.0002962962962962963,3,True,0.0014602955955198566,24,0,False,0.0018879920494356316,4800000,0.02374,0.25855,16,0.6172
625,0.0002962962962962963,0.0002962962962962963,3,True,0.0014613139318232448,25,0,False,0.001470478958553738,4808000,0.01455,0.26171,16,1.29172
626,0.0002962962962962963,0.0002962962962962963,3,True,0.00145227875636659,26,0,False,0.001370962177256697,4816000,0.01495,0.26032,16,1.21304
627,0.0002962962962962963,0.0002962962962962963,3,True,0.001446327111645417,27,0,False,0.0013927623091548596,4824000,0.0145,0.25978,16,1.28964
628,0.0002962962962962963,0.0002962962962962963,3,True,0.0014296864531629125,28,0,False,0.0012799205268203733,4832000,0.01325,0.25871,16,1.21433
629,0.0002962962962962963,0.0002962962962962963,3,True,0.0014307769405177426,29,0,False,0.001440591326711214,4840000,0.01747,0.25924,16,1.29026
630,0.0002962962962962963,0.0002962962962962963,3,True,0.0014367110167375658,30,0,False,0.0014901177027159757,4848000,0.01711,0.25854,16,1.21577
631,0.0002962962962962963,0.0002962962962962963,3,True,0.0014401601688312795,31,0,False,0.0014712025376747025,4856000,0.01477,0.26111,16,1.28606
632,0.0002962962962962963,0.0002962962962962963,3,True,0.0014193106424323185,32,0,False,0.0012316649048416703,4864000,0.01141,0.25966,16,1.21052
633,0.0002962962962962963,0.0002962962962962963,3,True,0.001403920614933975,33,0,False,0.0012654103674488838,4872000,0.01253,0.2592,16,1.20983
634,0.0002962962962962963,0.0002962962962962963,3,True,0.0013875403992583421,34,0,False,0.0012401184581776453,4880000,0.01166,0.25789,16,1.21049
635,0.0002962962962962963,0.0002962962962962963,3,True,0.0013699733888527812,35,0,False,0.0012118702952027328,4888000,0.01229,0.25682,16,1.20693
636,0.0002962962962962963,0.0002962962962962963,3,True,0.0013777470591083178,36,0,False,0.0014477100914081483,4896000,0.01533,0.26209,16,1.30043
637,0.0002962962962962963,0.0002962962962962963,3,True,0.0014137244894001507,37,0,False,0.0017375213620266484,4900000,0.02227,0.25547,16,0.67098
638,0.0002962962962962963,0.0002962962962962963,3,True,0.0014101970537478074,38,0,False,0.0013784501328767164,4908000,0.01569,0.25508,16,1.20446
639,0.0002962962962962963,0.0002962962962962963,3,True,0.001417269422603071,39,0,False,0.0014809207423004454,4916000,0.01502,0.25748,16,1.20327
640,0.0002962962962962963,0.0002962962962962963,3,True,0.0014198141477206815,40,0,False,0.0014427166737791763,4924000,0.01591,0.25742,16,1.29516
641,0.0002962962962962963,0.0002962962962962963,3,True,0.0014172320379297436,41,0,False,0.0013939930498113025,4932000,0.01248,0.25977,16,1.29014
642,0.0002962962962962963,0.0002962962962962963,3,True,0.00140849397433218,42,0,False,0.0013298514019541084,4940000,0.01323,0.25905,16,1.28517
643,0.0002962962962962963,0.0002962962962962963,3,True,0.0014274071964615047,43,0,False,0.0015976261956254267,4948000,0.01739,0.25877,16,1.20502
644,0.0002962962962962963,0.0002962962962962963,3,True,0.0014130896937536207,44,0,False,0.0012842321693826643,4956000,0.01113,0.26207,16,1.21672
645,0.0002962962962962963,0.0002962962962962963,3,True,0.0014040527904423247,45,0,False,0.0013227206606406601,4964000,0.01433,0.25981,16,1.21067
646,0.0002962962962962963,0.0002962962962962963,3,True,0.001399790390582915,46,0,False,0.0013614287918482268,4972000,0.01352,0.25659,16,1.30668
647,0.0002962962962962963,0.0002962962962962963,3,True,0.0013890504414058962,47,0,False,0.001292390898812728,4980000,0.01262,0.26171,16,1.20809
648,0.0002962962962962963,0.0002962962962962963,3,True,0.0013986030054320493,48,0,False,0.0014845760816674268,4988000,0.01646,0.25852,16,1.21167
649,0.0002962962962962963,0.0002962962962962963,3,True,0.0013862131265754754,49,0,False,0.0012747042168663092,4996000,0.01225,0.25764,16,1.21473
650,0.0002962962962962963,0.0002962962962962963,3,True,0.0014031013147164538,50,0,False,0.0015550950079852581,5000000,0.01932,0.25885,16,0.66902
651,0.0002962962962962963,0.0002962962962962963,3,True,0.001411971325659423,51,0,False,0.0014918014241461451,5008000,0.01644,0.25778,16,1.21287
652,0.0002962962962962963,0.0002962962962962963,3,True,0.0014352639289744588,52,0,False,0.0016448973588097807,5016000,0.01975,0.25869,16,1.28536
653,0.0002962962962962963,0.0002962962962962963,3,True,0.0014044539589899918,53,0,False,0.0011271642291297882,5024000,0.01123,0.25657,16,1.21536
